decision_key,active_in_queue,policy_item_id,policy_id,policy_name,bucket_label,item_label,primary_evidence_id,evidence_preview,tech_domains,suggested_primary_strategy_id,suggested_primary_strategy_label,suggested_primary_strategy_score,alternate_strategy_ids,alternate_strategy_labels,alignment_exception_ids,alignment_exception_notes,auto_seed_blocked,decision_status,reviewed_primary_strategy_id,reviewed_secondary_strategy_ids,reviewed_confidence,reviewer_name,reviewer_notes
SRD-POL-010-3e855debf17b,no,ITM-POL-010-00684,POL-010,연구개발 생태계 혁신방안,기술,대‧중소 상생협력,DRV-PAR-DOC-POL-005-00316,ㅇ (대‧중소 상생협력) 대기업과 중견‧중소기업의 상생협력*을 위해 수요자 참여형 실증 R&D 지원 확대 및 제도 마련,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-3f19783c5677,no,ITM-POL-010-00707,POL-010,연구개발 생태계 혁신방안,기술,서식 간소화,DRV-PAR-DOC-POL-005-00167,"ㅇ (서식 간소화) 연차보고서* 및 계획서의 불필요 항목을 삭제하여 간소화하고, 보고서 분량 상한의 신설-통일로 작성 부담 완화*",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-3f72f34cd602,no,ITM-POL-010-00664,POL-010,연구개발 생태계 혁신방안,기술,국가적으로 긴급대응이 필요한 R&D의 신속-적시 추진을 위한 지원방안 마련 검토,DRV-PAR-DOC-POL-005-00340,- 국가적으로 긴급대응이 필요한 R&D의 신속-적시 추진을 위한 지원방안 마련 검토,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014 | STR-015,핵심 전략기술 자립 (LNG화물창·특수강) | 감염병 대응 및 공중보건 기술 자립,,,,reviewed,STR-002,STR-014 | STR-015,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-40064f80f987,no,ITM-POL-010-00733,POL-010,연구개발 생태계 혁신방안,기술,우수기술 수요 확보를 위해 旣지정 혁신제품*의 홍보 및 국내‧외 판로개척 및 조달...,DRV-PAR-DOC-POL-005-00325,- 우수기술 수요 확보를 위해 旣지정 혁신제품*의 홍보 및 국내‧외 판로개척 및 조달 이후 실증정보**를 활용한 제품 고도화 추가 지원,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-433881ebaba5,no,ITM-POL-010-00650,POL-010,연구개발 생태계 혁신방안,기술,고위험 연구수행 이력에 대한 포상,DRV-PAR-DOC-POL-005-00083,"- 고위험 연구수행 이력에 대한 포상, 후속연구 지원 등도 미흡",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-439e2bf2d8d0,no,ITM-POL-010-00761,POL-010,연구개발 생태계 혁신방안,기술,지역기업-지역거점대학-지역연구소 등 지역內 혁신주체들이 함께 참여하는 공동기획체계...,DRV-PAR-DOC-POL-005-00466,- 지역기업-지역거점대학-지역연구소 등 지역內 혁신주체들이 함께 참여하는 공동기획체계를 마련하여 성과 확산 생태계 조성,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-453a7aecb9eb,no,ITM-POL-010-00624,POL-010,연구개발 생태계 혁신방안,기술,All-in-One 연구지원시스템,DRV-PAR-DOC-POL-005-00203,ㅇ (All-in-One 연구지원시스템) IRIS 접속 시 동일한 규정/집행기준/입력서식/DB 등을 사용하는 연구자 중심의 연구비시스템으로 연구 행정 부담 해소,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-46897b1feb71,no,ITM-POL-010-00640,POL-010,연구개발 생태계 혁신방안,기술,「과학기술로 미래를 선도하는 연구개발 생태계 혁신방안(안)」을 별지와 같이 의결함,DRV-PAR-DOC-POL-005-00002,ㅇ 「과학기술로 미래를 선도하는 연구개발 생태계 혁신방안(안)」을 별지와 같이 의결함,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-471c79fc8faa,no,ITM-POL-010-00699,POL-010,연구개발 생태계 혁신방안,기술,부처별 과학기술 정책 및 기술 분야별 논문-특허-로드맵 등을 토대로 중장기 전략...,DRV-PAR-DOC-POL-005-00397,- 부처별 과학기술 정책 및 기술 분야별 논문-특허-로드맵 등을 토대로 중장기 전략 및 투자방향 수립 지원,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-493968ecad37,no,ITM-POL-010-00719,POL-010,연구개발 생태계 혁신방안,기술,연구부정 발생 시 개인에 대한 충분한 조치보단 통제 절차 추가를 요구하는 관리체계와,DRV-PAR-DOC-POL-005-00090,"ㅇ 연구부정 발생 시 개인에 대한 충분한 조치보단 통제 절차 추가를 요구하는 관리체계와, 연구개발 과제 수의 증가*로 연구행정의 총량 증가",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-4b9a59ffbdb9,no,ITM-POL-010-00686,POL-010,연구개발 생태계 혁신방안,기술,대학 단위에서 연구시설-장비를 구축하고 연구지원인력을 고용-활용하기 위해 필요한...,DRV-PAR-DOC-POL-005-00283,- 대학 단위에서 연구시설-장비를 구축하고 연구지원인력을 고용-활용하기 위해 필요한 비용을 블록펀딩 방식으로 지원,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-4c0b3c540c3c,no,ITM-POL-010-00687,POL-010,연구개발 생태계 혁신방안,기술,대학의 연구역량* 강화를 위한 재원 확보를 개별 연구과제에 의존하고 있어,DRV-PAR-DOC-POL-005-00106,"ㅇ 대학의 연구역량* 강화를 위한 재원 확보를 개별 연구과제에 의존하고 있어, 대학 차원의 안정적인 연구기반 마련이 어려운 구조",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-4e529048aeaf,no,ITM-POL-010-00673,POL-010,연구개발 생태계 혁신방안,기술,기술-시장 연결 미흡,DRV-PAR-DOC-POL-005-00115,"□ (기술-시장 연결 미흡) 개발된 기술이 효과적으로 시장에 공급되기 위한 체계적인 시스템이 부재하고, 현장의 요구에 대한 정부의 지원책도 미흡",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-4e8d92c206d2,no,ITM-POL-010-00734,POL-010,연구개발 생태계 혁신방안,기술,우수한 연구자가 PM으로 선발될 수 있도록 권한-책임에 상응하는 보상을 제공*하고...,DRV-PAR-DOC-POL-005-00412,- 우수한 연구자가 PM으로 선발될 수 있도록 권한-책임에 상응하는 보상을 제공*하고 전문적이고 책임있는 기획-관리 지원**,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-51090e4c79c4,no,ITM-POL-010-00643,POL-010,연구개발 생태계 혁신방안,기술,간략한 제안서 바탕으로 1단계 평가 후,DRV-PAR-DOC-POL-005-00171,"- 간략한 제안서 바탕으로 1단계 평가 후, 통과 과제만 자세한 연구개발계획서 작성 및 2단계 평가를 실시하는 방식 시범도입-확대",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-5238b7224430,no,ITM-POL-010-00678,POL-010,연구개발 생태계 혁신방안,기술,기업의 실증 기회 확대를 위한 지역 테크노파크 등 공공 연구시설 지원*‧활용 강화,DRV-PAR-DOC-POL-005-00320,- 기업의 실증 기회 확대를 위한 지역 테크노파크 등 공공 연구시설 지원*‧활용 강화,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-5604eb5825ce,no,ITM-POL-010-00691,POL-010,연구개발 생태계 혁신방안,기술,도전적-혁신적 연구 지원을 위한 연구관리 체계 강화,DRV-PAR-DOC-POL-005-00400,□ 도전적-혁신적 연구 지원을 위한 연구관리 체계 강화,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-5643fb40ac78,no,ITM-POL-010-00627,POL-010,연구개발 생태계 혁신방안,기술,→ (개선) 분량 상한을 두어 연차보고서 작성 부담을 완화,DRV-PAR-DOC-POL-005-00169,→ (개선) 분량 상한을 두어 연차보고서 작성 부담을 완화,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-56e4bcf8d652,no,ITM-POL-010-00765,POL-010,연구개발 생태계 혁신방안,기술,차세대연구자 육성,DRV-PAR-DOC-POL-005-00285,"ㅇ (차세대연구자 육성) 대학생 및 청년 연구자의 안정적‧포용적 성장을 위해 경제적 부담을 완화*하고, 연구와 경력개발 기회 대폭 확대**",,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,,,,,,reviewed,STR-004,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-5aa558eab317,no,ITM-POL-010-00705,POL-010,연구개발 생태계 혁신방안,기술,산업계-연구계 등 수요자 주도 개방형 기획체계 확산,DRV-PAR-DOC-POL-005-00367,□ 산업계-연구계 등 수요자 주도 개방형 기획체계 확산,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-5ad8bd4fd27b,no,ITM-POL-010-00668,POL-010,연구개발 생태계 혁신방안,기술,기관평가 결과와 연동한 전직원 대상 통합평가 성과급 및 우수 연구자 상여급 신설...,DRV-PAR-DOC-POL-005-00260,- 기관평가 결과와 연동한 전직원 대상 통합평가 성과급 및 우수 연구자 상여급 신설 ('26년),,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-5b543680524d,no,ITM-POL-010-00636,POL-010,연구개발 생태계 혁신방안,기술,☞ 개선방향 충분한 R&D 투자 규모 확보 및 신속-유연한 투자체계로 전환,DRV-PAR-DOC-POL-005-00041,☞ 개선방향 충분한 R&D 투자 규모 확보 및 신속-유연한 투자체계로 전환,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-5cede5cef34c,no,ITM-POL-010-00772,POL-010,연구개발 생태계 혁신방안,기술,특별평가 강화,DRV-PAR-DOC-POL-005-00149,ㅇ (특별평가 강화) 단계-최종평가 시기 도래 전 과제의 부적절성을 사전에 발굴-개선하기 위한 특별평가 가능 사유 확대,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-5e4b2420e2a1,no,ITM-POL-010-00712,POL-010,연구개발 생태계 혁신방안,기술,실패 확률은 높지만 성공 시 파급효과가 큰 연구를 위한 R&D 프로그램 사업 신설...,DRV-PAR-DOC-POL-005-00419,"- 실패 확률은 높지만 성공 시 파급효과가 큰 연구를 위한 R&D 프로그램 사업 신설('27년 신규, 계속사업 형태)",,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-60694f79d82b,no,ITM-POL-010-00739,POL-010,연구개발 생태계 혁신방안,기술,자율 기획 확대,DRV-PAR-DOC-POL-005-00375,ㅇ (자율 기획 확대) 대형 국책 사업 등은 국가가 목표만 제시하고 연구자가 구체적 연구방법 등을 자율적으로 기획하는 Middle-Up 방식 사업 확대,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-633f2842f8f7,no,ITM-POL-010-00779,POL-010,연구개발 생태계 혁신방안,기술,플래그십 사업,DRV-PAR-DOC-POL-005-00436,ㅇ (플래그십 사업) 기술주도 성장을 위해 민-관 협력 R&D + 사업화를 통합 지원하는 범부처 메가 프로젝트(예시: (가칭)K-Moonshot 프로젝트) 추진,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-63fb5ca0f287,no,ITM-POL-010-00776,POL-010,연구개발 생태계 혁신방안,기술,평가방식 간소화-다양화,DRV-PAR-DOC-POL-005-00142,"ㅇ (평가방식 간소화-다양화) (단계-최종)기초연구분야 등 소규모과제는 원칙적으로 단계평가를 면제*하고, 일부 최종평가는 학회-세미나 등 공개발표로 대체",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-6672bb114488,no,ITM-POL-010-00680,POL-010,연구개발 생태계 혁신방안,기술,기획-설계까지 복수의 기관 간 경쟁을 통해 연구자 수요가 가장 높은 기관이 최종...,DRV-PAR-DOC-POL-005-00215,- 기획-설계까지 복수의 기관 간 경쟁을 통해 연구자 수요가 가장 높은 기관이 최종 서비스 구현 및 운영,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-68b3c69ae147,no,ITM-POL-010-00645,POL-010,연구개발 생태계 혁신방안,기술,개방성 강화,DRV-PAR-DOC-POL-005-00348,"ㅇ (개방성 강화) 충분한 소통을 통한 심의를 위해 정부 주도의 일방향 심의를 사업부처, 외부 전문가도 참여하는 개방형 심의로 전환",,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-6ad901a0963e,no,ITM-POL-010-00768,POL-010,연구개발 생태계 혁신방안,기술,체계 구축,DRV-PAR-DOC-POL-005-00444,ㅇ (체계 구축) 국가연구개발사업을 통해 생성된 연구데이터*를 축적-확산하는 생태계 구축을 위한 근거법 마련,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-6b047b46f32e,no,ITM-POL-010-00786,POL-010,연구개발 생태계 혁신방안,기술,현장과 괴리된 지원,DRV-PAR-DOC-POL-005-00120,"□ (현장과 괴리된 지원) 그간 공급자(정부) 중심 정책 지원으로, 경제 성장의 핵심 주체인 기업들이 실제로 체감할 수 있는 혜택-지원 부재",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-6be6233f38a1,no,ITM-POL-010-00777,POL-010,연구개발 생태계 혁신방안,기술,평가지표 개편,DRV-PAR-DOC-POL-005-00146,"ㅇ (평가지표 개편) 단기적-정량적-보여주기식 성과의 평가가 아닌, 연구의 진짜 내실을 평가하기 위한 평가 지표의 개선",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-70455525960b,no,ITM-POL-010-00783,POL-010,연구개발 생태계 혁신방안,기술,혁신조달,DRV-PAR-DOC-POL-005-00324,"ㅇ (혁신조달) 제품의 수요를 공공에서 조달가능한 경우 조달연계는 물론, 실증 환경 제공 및 제품 고도화 연계",,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-70501855b4d9,no,ITM-POL-010-00782,POL-010,연구개발 생태계 혁신방안,기술,혁신역량 진단,DRV-PAR-DOC-POL-005-00300,"ㅇ (혁신역량 진단) 기업부설연구소 R&D 역량 진단 모델을 고도화*하고, 혁신 역량 및 성장 단계 등을 고려한 맞춤형 케어를 지원",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-72ee2067b247,no,ITM-POL-010-00732,POL-010,연구개발 생태계 혁신방안,기술,우수 연구자 확보를 위한 처우개선-보상확대 및 채용제도 개선,DRV-PAR-DOC-POL-005-00257,□ 우수 연구자 확보를 위한 처우개선-보상확대 및 채용제도 개선,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-737d99a76d99,no,ITM-POL-010-00644,POL-010,연구개발 생태계 혁신방안,기술,간접비,DRV-PAR-DOC-POL-005-00177,"- (간접비) 사용용도 전체에 네거티브 방식을 도입하여, R&D에 필요한 비용을 적극적으로 연구 지원 등에 활용할 수 있도록 개선",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-7442b1e603ec,no,ITM-POL-010-00682,POL-010,연구개발 생태계 혁신방안,기술,논문-특허를 정량적으로 평가하지 않도록 평가체계를 개선해오고 있으나,DRV-PAR-DOC-POL-005-00087,"- 논문-특허를 정량적으로 평가하지 않도록 평가체계를 개선해오고 있으나, 일부 과제에서는 여전히 정량평가를 진행하여 현장 체감이 어려움",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-769e2ca1f696,no,ITM-POL-010-00634,POL-010,연구개발 생태계 혁신방안,기술,☞ 개선방향 체감이 가능한 인센티브 도입 및 기업 역량에 따라 지원방식 다양화,DRV-PAR-DOC-POL-005-00037,☞ 개선방향 체감이 가능한 인센티브 도입 및 기업 역량에 따라 지원방식 다양화,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
